theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
sadness_psa_more,sadness_psa,uaWA2GbcnJU,https://www.youtube.com/watch?v=uaWA2GbcnJU,108,"this ad doesn’t get old, always spread love 🥺❤️",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses love and appreciation for the ad, with heart emoji.",deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,zBXAJV82744,https://www.youtube.com/watch?v=zBXAJV82744,28,Scary stuff,youtube_domain_training_comments_8000_unlabeled.csv,fear,negative,Expresses fear or concern about the content.,deepseek_v4pro_ai_labeling
classic_brand_ad,classic_brand_ad,owGykVbfgUE,https://www.youtube.com/watch?v=owGykVbfgUE,1,You know you've made a great ad when people look it up and want to watch it. Many years later,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Praise for ad's lasting appeal and positive sentiment.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,72,"Hello, This video really hit home. My mother was a heavy smoker for as long as I could remember. I was born approximately six weeks early. I also have struggled with asthma for over twenty years. My lung issues have been attributed to second hand smoke. My mother refused to listen to anyone about her smoking. She even smoked right in front of me while I was on oxygen for my breathing. Unfortunately, on November 8, 2015, my mom entered the hospital with lung cancer. She passed on New Year’s Eve 2015. Also, my husband worked in the tobacco fields for many years as a young man. He has chronic sinus problems that are likely due to working in tobacco fields",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Personal story of loss and health struggles due to smoking.,deepseek_v4pro_ai_labeling
movie_trailer_joy,movie_trailer_joy,LEjhY15eCx0,https://www.youtube.com/watch?v=LEjhY15eCx0,135,Looks like we’re gonna get to see how Riley’s mind actually works! I can’t believe all of the new emotions are suppressing the older ones!!!,youtube_domain_training_comments_8000_unlabeled.csv,surprise,positive,Excited anticipation and disbelief about new emotions suppressing old ones.,deepseek_v4pro_ai_labeling
fear_health_warning,fear_health_warning,5zWB4dLYChM,https://www.youtube.com/watch?v=5zWB4dLYChM,17,"This is probably the most hard-hitting series of ads I've seen, keep up the good work guys!",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and encouragement for the ads.,deepseek_v4pro_ai_labeling
surprise_launch_reaction,surprise_launch_reaction,4qGw9WH4Xj8,https://www.youtube.com/watch?v=4qGw9WH4Xj8,95,"Gemini “ In terms of scale, impact, and the sheer survival of the human race, global thermonuclear war is objectively the greater catastrophe.” As usual Musk spreading nonsense to promote his own AI tool that is illegally polluting the communities of Memphis.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Criticizes Musk for spreading nonsense and illegal pollution.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,yJTaGf5zURQ,https://www.youtube.com/watch?v=yJTaGf5zURQ,197,Flying United is a real drag.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Pun on 'drag' implies unpleasant experience with United Airlines.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,0ygLvFG9QsA,https://www.youtube.com/watch?v=0ygLvFG9QsA,181,They took Never Judge A Book By Its Cover to a whole new level ❤!!!!,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses admiration and delight with heart emoji and exclamation.,deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,31,"Truck axles be like ""We don't need no stinking continuity.""",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humorous reference to a movie line, playful tone.",deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,X4k12miYJ4M,https://www.youtube.com/watch?v=X4k12miYJ4M,98,Damm she was beautiful,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Past tense 'was' implies loss, expressing sadness.",deepseek_v4pro_ai_labeling
sports_brand_purpose,sports_brand_purpose,jBnseji3tBk,https://www.youtube.com/watch?v=jBnseji3tBk,25,greetings from Di Canio)))),youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Friendly greeting with smiley emoticons indicates happiness.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,yJTaGf5zURQ,https://www.youtube.com/watch?v=yJTaGf5zURQ,45,United Airlines announces its New Orient(al) Express....,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Informational statement about an airline announcement.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,iVrQqWIs6ZE,https://www.youtube.com/watch?v=iVrQqWIs6ZE,92,This will always be my favorite Thai ad. Love from Brunei,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses fondness and love for the ad.,deepseek_v4pro_ai_labeling
tech_review_mixed,tech_review_mixed,XkXbkxtBlwY,https://www.youtube.com/watch?v=XkXbkxtBlwY,67,"I get the feeling since many people hate the downgrade, they'd release a S-Pen Pro with the damn button and Bluetooth function as an apology.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,negative,Sarcastic tone about company apology for downgrade.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,udxR5rBq_Vg,https://www.youtube.com/watch?v=udxR5rBq_Vg,244,Bulletproof glass has existed for how many decades and they can't even get that right?,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration and criticism about a long-standing technology failing.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,_Cd2WIxKRDk,https://www.youtube.com/watch?v=_Cd2WIxKRDk,191,Nuclear explosion or note 7?,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,"Rhetorical question comparing two shocking things, implying surprise.",deepseek_v4pro_ai_labeling
automotive_brand_ad,automotive_brand_ad,M7FIvfx5J10,https://www.youtube.com/watch?v=M7FIvfx5J10,17,"the most epic commercial ever , Now i gotta buy Van Damme.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses excitement and admiration for the commercial and Van Damme.,deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,49,"This makes me cry a bit, I once posted a picture of myself freshfaced with no makeup and someone commented I looked bad and should take it down- I was so embarrassed. We need to be kinder to each other, glam selfies are great but so are natural ones too.",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Recalls a hurtful comment about appearance, expressing sadness and embarrassment.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,Ket5RWHg9IU,https://www.youtube.com/watch?v=Ket5RWHg9IU,34,wtf i thought the ad might have been fake. you can picture the sales pitch in the office it's not subtle at all is it,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,Expresses disbelief and criticism about a deceptive ad.,deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,48,That food prolly bussin tho,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Slang 'bussin' indicates excitement and approval of food.,deepseek_v4pro_ai_labeling
tech_brand_story,tech_brand_story,nnsSUqgkDwU,https://www.youtube.com/watch?v=nnsSUqgkDwU,88,The baby laugh at the end 😂😂😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Laughter and joy emojis indicate amusement and happiness.,deepseek_v4pro_ai_labeling
gaming_product_launch,gaming_product_launch,RkC0l4iekYo,https://www.youtube.com/watch?v=RkC0l4iekYo,123,When SpaceX helps Sony with the console design:,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,Implies unexpected collaboration between SpaceX and Sony.,deepseek_v4pro_ai_labeling
streaming_trailer_reaction,streaming_trailer_reaction,Di310WS8zLk,https://www.youtube.com/watch?v=Di310WS8zLk,2,"When I tell you I’ve never been more excited about a show before. Jenna Ortega is an absolutely amazing actress, and seeing her take the form of Wednesday is treacherously beautiful! I smell an Emmy😌🖤",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses excitement and admiration for the show and actress.,deepseek_v4pro_ai_labeling
classic_brand_ad,classic_brand_ad,owGykVbfgUE,https://www.youtube.com/watch?v=owGykVbfgUE,149,I was watching porn.. How did I end up on this video!,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,Expresses surprise at unexpected video transition.,deepseek_v4pro_ai_labeling
classic_brand_ad,classic_brand_ad,owGykVbfgUE,https://www.youtube.com/watch?v=owGykVbfgUE,130,"Ah yes, the classic commercial that took a boxing glove to the self esteem of men everywhere. Which is why I'm going to buy more, GTFO OF MY WAY!",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Sarcastic anger at commercial, aggressive tone with 'GTFO'.",deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,71,THAT ACTUALLY SCARED ME OML Edit: WTF DID I CAUSE IN THE REPLIES??? WW2.5?😭,youtube_domain_training_comments_8000_unlabeled.csv,fear,negative,"Expresses being scared and shock, with emoji indicating distress.",deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,44,"what type of human being deserves to be treated like that. This of what I'm seeing, is so wrong and unbelievable. No one deserves to be treated that way",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses outrage at unfair treatment, strong disapproval.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,156,"Seriously, people just try to find things to get offended these days uggh enough already.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration and annoyance at people being overly sensitive.,deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,2,"Fun fact: This isnt a real warning message. However, note 7s were known to explode spontaneously. They exploded so often that they were banned from planes",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humorous sarcasm about a fake warning, playful tone.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,uaWA2GbcnJU,https://www.youtube.com/watch?v=uaWA2GbcnJU,30,When the little girl came in a school uniform I literally cried,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Commenter cried from emotional scene with schoolgirl.,deepseek_v4pro_ai_labeling
anger_brand_crisis,anger_brand_crisis,VrDWY6C1178,https://www.youtube.com/watch?v=VrDWY6C1178,83,"""No this is wrong, look at what you did to him!"" 'Pulls out snapchat'",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses disagreement and frustration with a sarcastic tone.,deepseek_v4pro_ai_labeling
tech_review_mixed,tech_review_mixed,XkXbkxtBlwY,https://www.youtube.com/watch?v=XkXbkxtBlwY,45,I always wait until atleast 3 gens have changed between replacing my phone and only then the difference is huge. Replaced my old S21 with S24 and I will surely wait until S27 is out.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Describes a personal habit without strong emotional expression.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,3Twl1soaBJM,https://www.youtube.com/watch?v=3Twl1soaBJM,48,When i was 8 i did already a car accident...,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Recalling a childhood accident evokes sadness and regret.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,oZRywTkhwrA,https://www.youtube.com/watch?v=oZRywTkhwrA,19,"What a nightmare, already considering other companies",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration and dissatisfaction with a company.,deepseek_v4pro_ai_labeling
streaming_trailer_reaction,streaming_trailer_reaction,Di310WS8zLk,https://www.youtube.com/watch?v=Di310WS8zLk,67,"A masterpiece! old school vibes in modern time, perfect cast, thrilling story,mystery, horror + fun most of all using many old amazing musics & songs in a lots of scenes which made the show even more wonderful.. truly my favourite show ever🖤🤍",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses strong admiration and enjoyment for the show.,deepseek_v4pro_ai_labeling
brand_campaign_positive,brand_campaign_positive,ijTwZNUBhcI,https://www.youtube.com/watch?v=ijTwZNUBhcI,107,"This isn't a Nike Advert. It's a Versus voice-over with Nike Advert clips, and it wasn't made by this Youtube user either.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Factual correction without emotional tone.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,117,"It would of been cheaper to get this doctor a private jet than it is to settle to up coming law suit, way to go United!",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Sarcastic criticism of United's costly lawsuit settlement.,deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,16,Edward❤❤❤,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Heart emojis express love and admiration.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,26,This place doesn't need an audit; it needs to be shut down!!,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Strong disapproval and demand for closure.,deepseek_v4pro_ai_labeling
